city_id,year,Population,Population Density,Urbanization %,Vehicle Count,Industrial Area %
1297,2015,213200,1599,82,123656,11
1298,2015,188600,1414,82,109388,11
1299,2015,194600,1459,82,112868,11
1300,2015,206900,1551,82,120002,11
1301,2015,209900,1574,82,121742,11
1302,2015,186500,1398,82,108170,11
1303,2015,210800,1581,82,122264,11
1305,2015,198200,1486,82,114956,11
1306,2015,191900,1439,82,111302,11
1307,2015,194900,1461,82,113042,11
1308,2015,190100,1425,82,110258,11
1309,2015,211400,1585,82,122612,11
1310,2015,210800,1581,82,122264,11
1311,2015,198200,1486,82,114956,11
1312,2015,214100,1605,82,124178,11
1313,2015,207500,1556,82,120350,11
1314,2015,197900,1484,82,114782,11
1315,2015,211700,1587,82,122786,11
1316,2015,209900,1574,82,121742,11
1318,2015,210800,1581,82,122264,11
1319,2015,198800,1491,82,115304,11
1322,2015,205100,1538,82,118958,11
1323,2015,197900,1484,82,114782,11
1324,2015,190400,1428,82,110432,11
1325,2015,191000,1432,82,110780,11
1326,2015,211700,1587,82,122786,11
1328,2015,197300,1479,82,114434,11
1329,2015,214400,1608,82,124352,11
1330,2015,211100,1583,82,122438,11
1331,2015,209600,1572,82,121568,11
1332,2015,202100,1515,82,117218,11
1333,2015,195800,1468,82,113564,11
1336,2015,199400,1495,82,115652,11
1337,2015,210200,1576,82,121916,11
1338,2015,195200,1464,82,113216,11
1340,2015,192200,1441,82,111476,11
1341,2015,212600,1594,82,123308,11
1342,2015,203300,1524,82,117914,11
1343,2015,197300,1479,82,114434,11
1344,2015,212900,1596,82,123482,11
1346,2015,203900,1529,82,118262,11
1347,2015,193400,1450,82,112172,11
1349,2015,188000,1410,82,109040,11
1350,2015,188900,1416,82,109562,11
1351,2015,192500,1443,82,111650,11
1353,2015,207500,1556,82,120350,11
1354,2015,193700,1452,82,112346,11
1355,2015,195800,1468,82,113564,11
1356,2015,185000,1387,82,107300,11
1358,2015,208100,1560,82,120698,11
1361,2015,191900,1439,82,111302,11
1367,2015,191900,1439,82,111302,11
1368,2015,188300,1412,82,109214,11
1371,2015,128100,2028,82,47397,11
1372,2015,188300,1412,82,109214,11
1373,2015,199400,1495,82,115652,11
1375,2015,205100,1538,82,118958,11
1376,2015,206600,1549,82,119828,11
1380,2015,185600,1392,82,107648,11
1381,2015,210500,1578,82,122090,11
1382,2015,196700,1475,82,114086,11
1383,2015,191300,1434,82,110954,11
1387,2015,199100,1493,82,115478,11
1394,2015,195500,1466,82,113390,11
1398,2015,196400,1473,82,113912,11
1412,2015,195200,1464,82,113216,11
1413,2015,188000,1410,82,109040,11
1414,2015,208700,1565,82,121046,11
1415,2015,194900,1461,82,113042,11
1416,2015,194900,1461,82,113042,11
1417,2015,188900,1416,82,109562,11
1419,2015,196400,1473,82,113912,11
1421,2015,212000,1590,82,122960,11
1424,2015,201800,1513,82,117044,11
1425,2015,185300,1389,82,107474,11
1426,2015,204500,1533,82,118610,11
1427,2015,212300,1592,82,123134,11
1429,2015,214400,1608,82,124352,11
1430,2015,112800,1786,82,41736,11
1431,2015,187700,1407,82,108866,11
1432,2015,187700,1407,82,108866,11
1433,2015,212300,1592,82,123134,11
1434,2015,208100,1560,82,120698,11
1435,2015,200300,1502,82,116174,11
1436,2015,199100,1493,82,115478,11
1437,2015,190400,1428,82,110432,11
1438,2015,202100,1515,82,117218,11
1439,2015,202100,1515,82,117218,11
1440,2015,187400,1405,82,108692,11
1444,2015,194600,1459,82,112868,11
1445,2015,186800,1401,82,108344,11
1447,2015,195800,1468,82,113564,11
1448,2015,192200,1441,82,111476,11
1449,2015,197000,1477,82,114260,11
1451,2015,203000,1522,82,117740,11
1452,2015,202400,1518,82,117392,11
1453,2015,201500,1511,82,116870,11
1454,2015,188000,1410,82,109040,11
1457,2015,199700,1497,82,115826,11
1458,2015,192200,1441,82,111476,11
1460,2015,211700,1587,82,122786,11
1461,2015,185600,1392,82,107648,11
1466,2015,199700,1497,82,115826,11
1467,2015,209900,1574,82,121742,11
1469,2015,187100,1403,82,108518,11
1470,2015,191000,1432,82,110780,11
1471,2015,187400,1405,82,108692,11
1472,2015,209300,1569,82,121394,11
1473,2015,206000,1545,82,119480,11
1475,2015,188000,1410,82,109040,11
1476,2015,185300,1389,82,107474,11
1477,2015,188300,1412,82,109214,11
1478,2015,197300,1479,82,114434,11
1481,2015,190100,1425,82,110258,11
1483,2015,188900,1416,82,109562,11
1484,2015,196100,1470,82,113738,11
1485,2015,197900,1484,82,114782,11
1486,2015,187100,1403,82,108518,11
1487,2015,196400,1473,82,113912,11
1488,2015,189500,1421,82,109910,11
1490,2015,209000,1567,82,121220,11
1491,2015,201200,1509,82,116696,11
1494,2015,213200,1599,82,123656,11
1495,2015,208100,1560,82,120698,11
1496,2015,198500,1488,82,115130,11
1497,2015,202100,1515,82,117218,11
1499,2015,190100,1425,82,110258,11
1500,2015,185000,1387,82,107300,11
1502,2015,186800,1401,82,108344,11
1503,2015,185300,1389,82,107474,11
1504,2015,209900,1574,82,121742,11
1507,2015,189500,1421,82,109910,11
1508,2015,206600,1549,82,119828,11
1510,2015,203900,1529,82,118262,11
1511,2015,188000,1410,82,109040,11
1515,2015,202400,1518,82,117392,11
1518,2015,212600,1594,82,123308,11
1521,2015,207800,1558,82,120524,11
1522,2015,214100,1605,82,124178,11
1523,2015,212300,1592,82,123134,11
1524,2015,191900,1439,82,111302,11
1526,2015,200300,1502,82,116174,11
1527,2015,190700,1430,82,110606,11
1528,2015,211100,1583,82,122438,11
1531,2015,196100,1470,82,113738,11
1533,2015,207200,1554,82,120176,11
1535,2015,187400,1405,82,108692,11
1536,2015,210200,1576,82,121916,11
1537,2015,194900,1461,82,113042,11
1540,2015,205700,1542,82,119306,11
1541,2015,191300,1434,82,110954,11
1542,2015,193400,1450,82,112172,11
1544,2015,185600,1392,82,107648,11
1545,2015,199700,1497,82,115826,11
1546,2015,188900,1416,82,109562,11
1547,2015,189200,1419,82,109736,11
1548,2015,193400,1450,82,112172,11
1551,2015,206900,1551,82,120002,11
1552,2015,194000,1455,82,112520,11
1553,2015,214100,1605,82,124178,11
1554,2015,197600,1482,82,114608,11
1555,2015,213500,1601,82,123830,11
1560,2015,211100,1583,82,122438,11
1563,2015,185300,1389,82,107474,11
1568,2015,189500,1421,82,109910,11
1569,2015,203000,1522,82,117740,11
1570,2015,199700,1497,82,115826,11
1571,2015,198200,1486,82,114956,11
1572,2015,203300,1524,82,117914,11
1593,2015,214100,1605,82,124178,11
1596,2015,209300,1569,82,121394,11
1597,2015,201500,1511,82,116870,11
1599,2015,211100,1583,82,122438,11
1602,2015,204800,1536,82,118784,11
1603,2015,210200,1576,82,121916,11
1604,2015,202100,1515,82,117218,11
1605,2015,211700,1587,82,122786,11
1611,2015,213800,1603,82,124004,11
1612,2015,188600,1414,82,109388,11
1613,2015,187700,1407,82,108866,11
1614,2015,197900,1484,82,114782,11
1616,2015,186500,1398,82,108170,11
1617,2015,203300,1524,82,117914,11
1618,2015,199100,1493,82,115478,11
1619,2015,203300,1524,82,117914,11
1621,2015,188300,1412,82,109214,11
1623,2015,210200,1576,82,121916,11
1624,2015,185900,1394,82,107822,11
1625,2015,188300,1412,82,109214,11
1626,2015,187400,1405,82,108692,11
1628,2015,206600,1549,82,119828,11
1629,2015,209900,1574,82,121742,11
1630,2015,195500,1466,82,113390,11
1631,2015,188000,1410,82,109040,11
1633,2015,211400,1585,82,122612,11
1634,2015,200900,1506,82,116522,11
1635,2015,206300,1547,82,119654,11
1637,2015,192500,1443,82,111650,11
1638,2015,206300,1547,82,119654,11
1639,2015,188900,1416,82,109562,11
1641,2015,190400,1428,82,110432,11
1642,2015,210800,1581,82,122264,11
1643,2015,197600,1482,82,114608,11
1646,2015,201500,1511,82,116870,11
1647,2015,199100,1493,82,115478,11
1648,2015,187400,1405,82,108692,11
1649,2015,193400,1450,82,112172,11
1652,2015,208100,1560,82,120698,11
1653,2015,202700,1520,82,117566,11
1654,2015,199400,1495,82,115652,11
1655,2015,192500,1443,82,111650,11
1657,2015,200000,1500,82,116000,11
1658,2015,189500,1421,82,109910,11
1659,2015,190700,1430,82,110606,11
1660,2015,186800,1401,82,108344,11
1661,2015,211100,1583,82,122438,11
1664,2015,190400,1428,82,110432,11
1667,2015,195800,1468,82,113564,11
1668,2015,203600,1527,82,118088,11
1669,2015,213800,1603,82,124004,11
1670,2015,192500,1443,82,111650,11
1671,2015,191900,1439,82,111302,11
1672,2015,185300,1389,82,107474,11
1673,2015,204800,1536,82,118784,11
1674,2015,199700,1497,82,115826,11
1675,2015,206000,1545,82,119480,11
1676,2015,207800,1558,82,120524,11
1677,2015,207800,1558,82,120524,11
1678,2015,190700,1430,82,110606,11
1680,2015,190400,1428,82,110432,11
1682,2015,186200,1396,82,107996,11
1683,2015,206000,1545,82,119480,11
1684,2015,201500,1511,82,116870,11
1685,2015,188300,1412,82,109214,11
1687,2015,191600,1437,82,111128,11
1690,2015,192500,1443,82,111650,11
1691,2015,204500,1533,82,118610,11
1692,2015,209000,1567,82,121220,11
1695,2015,199700,1497,82,115826,11
1698,2015,198200,1486,82,114956,11
1699,2015,206000,1545,82,119480,11
1703,2015,193700,1452,82,112346,11
1704,2015,202700,1520,82,117566,11
1706,2015,197600,1482,82,114608,11
1707,2015,185900,1394,82,107822,11
1708,2015,206000,1545,82,119480,11
1709,2015,194600,1459,82,112868,11
1710,2015,214100,1605,82,124178,11
1711,2015,213800,1603,82,124004,11
1712,2015,204200,1531,82,118436,11
1713,2015,200600,1504,82,116348,11
1714,2015,197600,1482,82,114608,11
1715,2015,214100,1605,82,124178,11
1717,2015,192200,1441,82,111476,11
1718,2015,187700,1407,82,108866,11
1720,2015,206000,1545,82,119480,11
1722,2015,188600,1414,82,109388,11
1726,2015,188300,1412,82,109214,11
1727,2015,191300,1434,82,110954,11
1728,2015,210200,1576,82,121916,11
1729,2015,205400,1540,82,119132,11
1737,2015,204500,1533,82,118610,11
1739,2015,193100,1448,82,111998,11
1742,2015,196100,1470,82,113738,11
1743,2015,189200,1419,82,109736,11
1745,2015,208400,1563,82,120872,11
1746,2015,188300,1412,82,109214,11
1748,2015,207800,1558,82,120524,11
1749,2015,205100,1538,82,118958,11
1750,2015,206900,1551,82,120002,11
1756,2015,196400,1473,82,113912,11
1757,2015,213500,1601,82,123830,11
1758,2015,197600,1482,82,114608,11
1759,2015,203000,1522,82,117740,11
1760,2015,191000,1432,82,110780,11
1761,2015,212900,1596,82,123482,11
1764,2015,191300,1434,82,110954,11
1765,2015,185900,1394,82,107822,11
1768,2015,192200,1441,82,111476,11
1769,2015,197000,1477,82,114260,11
1770,2015,187100,1403,82,108518,11
1771,2015,211700,1587,82,122786,11
1772,2015,206900,1551,82,120002,11
1774,2015,214700,1610,82,124526,11
1775,2015,203000,1522,82,117740,11
1780,2015,197600,1482,82,114608,11
1781,2015,192200,1441,82,111476,11
1783,2015,194000,1455,82,112520,11
1784,2015,194900,1461,82,113042,11
1788,2015,185000,1387,82,107300,11
1789,2015,211400,1585,82,122612,11
1790,2015,188300,1412,82,109214,11
1791,2015,209000,1567,82,121220,11
1793,2015,187100,1403,82,108518,11
1794,2015,199400,1495,82,115652,11
1797,2015,190100,1425,82,110258,11
1798,2015,190700,1430,82,110606,11
1800,2015,195500,1466,82,113390,11
1802,2015,212900,1596,82,123482,11
1804,2015,198200,1486,82,114956,11
1805,2015,190700,1430,82,110606,11
1806,2015,202100,1515,82,117218,11
1807,2015,185000,1387,82,107300,11
1809,2015,212600,1594,82,123308,11
1810,2015,214700,1610,82,124526,11
1811,2015,203000,1522,82,117740,11
1814,2015,194000,1455,82,112520,11
1815,2015,197900,1484,82,114782,11
1817,2015,211700,1587,82,122786,11
1818,2015,195800,1468,82,113564,11
1819,2015,206300,1547,82,119654,11
1822,2015,194000,1455,82,112520,11
1823,2015,198800,1491,82,115304,11
1825,2015,210500,1578,82,122090,11
1826,2015,210500,1578,82,122090,11
1827,2015,210500,1578,82,122090,11
1828,2015,212900,1596,82,123482,11
1832,2015,206900,1551,82,120002,11
1833,2015,212900,1596,82,123482,11
1834,2015,210500,1578,82,122090,11
1835,2015,195200,1464,82,113216,11
1836,2015,212300,1592,82,123134,11
1837,2015,189200,1419,82,109736,11
1838,2015,197900,1484,82,114782,11
1839,2015,211700,1587,82,122786,11
1840,2015,191900,1439,82,111302,11
1841,2015,210200,1576,82,121916,11
1842,2015,196700,1475,82,114086,11
1843,2015,211400,1585,82,122612,11
1844,2015,201200,1509,82,116696,11
1846,2015,192200,1441,82,111476,11
1848,2015,197000,1477,82,114260,11
1851,2015,191900,1439,82,111302,11
1856,2015,191300,1434,82,110954,11
1858,2015,188900,1416,82,109562,11
1859,2015,201200,1509,82,116696,11
1861,2015,205400,1540,82,119132,11
1862,2015,197600,1482,82,114608,11
1863,2015,201800,1513,82,117044,11
1864,2015,191900,1439,82,111302,11
1866,2015,208700,1565,82,121046,11
1867,2015,209900,1574,82,121742,11
1868,2015,185000,1387,82,107300,11
1872,2015,192800,1446,82,111824,11
1874,2015,194300,1457,82,112694,11
1882,2015,211400,1585,82,122612,11
1883,2015,212900,1596,82,123482,11
1884,2015,191600,1437,82,111128,11
1887,2015,195800,1468,82,113564,11
1889,2015,212000,1590,82,122960,11
1901,2015,188000,1410,82,109040,11
1902,2015,189800,1423,82,110084,11
1910,2015,194600,1459,82,112868,11
1912,2015,191900,1439,82,111302,11
1916,2015,187400,1405,82,108692,11
1917,2015,200000,1500,82,116000,11
1920,2015,212000,1590,82,122960,11
1922,2015,204200,1531,82,118436,11
1926,2015,186500,1398,82,108170,11
1927,2015,193100,1448,82,111998,11
1928,2015,198500,1488,82,115130,11
1929,2015,194000,1455,82,112520,11
1930,2015,209600,1572,82,121568,11
1931,2015,212000,1590,82,122960,11
1932,2015,189200,1419,82,109736,11
1933,2015,204200,1531,82,118436,11
1934,2015,200000,1500,82,116000,11
1935,2015,204500,1533,82,118610,11
1936,2015,204500,1533,82,118610,11
1937,2015,204800,1536,82,118784,11
1940,2015,199700,1497,82,115826,11
1944,2015,213800,1603,82,124004,11
1946,2015,208400,1563,82,120872,11
1947,2015,211400,1585,82,122612,11
1948,2015,195800,1468,82,113564,11
1949,2015,206300,1547,82,119654,11
1950,2015,204200,1531,82,118436,11
1951,2015,190700,1430,82,110606,11
1952,2015,196700,1475,82,114086,11
1953,2015,191600,1437,82,111128,11
1956,2015,204800,1536,82,118784,11
1960,2015,195200,1464,82,113216,11
1961,2015,203900,1529,82,118262,11
1962,2015,186500,1398,82,108170,11
1964,2015,196100,1470,82,113738,11
1966,2015,209000,1567,82,121220,11
1969,2015,209300,1569,82,121394,11
1970,2015,195500,1466,82,113390,11
1971,2015,192800,1446,82,111824,11
1972,2015,197000,1477,82,114260,11
1974,2015,214400,1608,82,124352,11
1975,2015,210800,1581,82,122264,11
1976,2015,191300,1434,82,110954,11
1977,2015,209900,1574,82,121742,11
1979,2015,207200,1554,82,120176,11
1980,2015,213500,1601,82,123830,11
1981,2015,213800,1603,82,124004,11
1982,2015,200900,1506,82,116522,11
1983,2015,202700,1520,82,117566,11
1988,2015,212000,1590,82,122960,11
1991,2015,207500,1556,82,120350,11
1992,2015,195500,1466,82,113390,11
1993,2015,207500,1556,82,120350,11
1994,2015,189500,1421,82,109910,11
1995,2015,210500,1578,82,122090,11
1996,2015,193700,1452,82,112346,11
1997,2015,197300,1479,82,114434,11
1998,2015,194600,1459,82,112868,11
2000,2015,207800,1558,82,120524,11
2001,2015,188600,1414,82,109388,11
2004,2015,188000,1410,82,109040,11
2005,2015,193700,1452,82,112346,11
2007,2015,204800,1536,82,118784,11
2009,2015,214100,1605,82,124178,11
2010,2015,209600,1572,82,121568,11
2012,2015,204200,1531,82,118436,11
2014,2015,193100,1448,82,111998,11
2015,2015,190700,1430,82,110606,11
2017,2015,185300,1389,82,107474,11
2018,2015,189500,1421,82,109910,11
2019,2015,197000,1477,82,114260,11
2025,2015,206300,1547,82,119654,11
2026,2015,202700,1520,82,117566,11
2027,2015,194000,1455,82,112520,11
2029,2015,205700,1542,82,119306,11
2030,2015,189200,1419,82,109736,11
2032,2015,188900,1416,82,109562,11
2033,2015,209900,1574,82,121742,11
2037,2015,200000,1500,82,116000,11
2041,2015,213800,1603,82,124004,11
2043,2015,198500,1488,82,115130,11
2044,2015,204500,1533,82,118610,11
2047,2015,196100,1470,82,113738,11
2048,2015,193700,1452,82,112346,11
2049,2015,194600,1459,82,112868,11
2050,2015,201800,1513,82,117044,11
2051,2015,196100,1470,82,113738,11
2053,2015,202100,1515,82,117218,11
2054,2015,197900,1484,82,114782,11
2055,2015,190400,1428,82,110432,11
2056,2015,195200,1464,82,113216,11
2057,2015,204800,1536,82,118784,11
2058,2015,188000,1410,82,109040,11
2059,2015,188000,1410,82,109040,11
2060,2015,207500,1556,82,120350,11
2061,2015,189500,1421,82,109910,11
2069,2015,192800,1446,82,111824,11
2070,2015,202400,1518,82,117392,11
2071,2015,204500,1533,82,118610,11
2072,2015,202700,1520,82,117566,11
2073,2015,208100,1560,82,120698,11
2074,2015,200600,1504,82,116348,11
2075,2015,212600,1594,82,123308,11
2081,2015,192200,1441,82,111476,11
2085,2015,190100,1425,82,110258,11
2087,2015,209600,1572,82,121568,11
2089,2015,212300,1592,82,123134,11
2092,2015,185300,1389,82,107474,11
2093,2015,193700,1452,82,112346,11
2096,2015,190700,1430,82,110606,11
2098,2015,194300,1457,82,112694,11
2099,2015,186800,1401,82,108344,11
2100,2015,203600,1527,82,118088,11
2101,2015,199700,1497,82,115826,11
2102,2015,195800,1468,82,113564,11
2104,2015,211400,1585,82,122612,11
2105,2015,211400,1585,82,122612,11
2106,2015,206000,1545,82,119480,11
2107,2015,212000,1590,82,122960,11
2108,2015,197600,1482,82,114608,11
2109,2015,200000,1500,82,116000,11
2111,2015,211400,1585,82,122612,11
2112,2015,211700,1587,82,122786,11
2113,2015,198200,1486,82,114956,11
2115,2015,187700,1407,82,108866,11
2117,2015,203900,1529,82,118262,11
2119,2015,210500,1578,82,122090,11
2120,2015,201200,1509,82,116696,11
2121,2015,189500,1421,82,109910,11
2122,2015,198800,1491,82,115304,11
2123,2015,202100,1515,82,117218,11
2124,2015,190400,1428,82,110432,11
2125,2015,194300,1457,82,112694,11
2128,2015,193700,1452,82,112346,11
2129,2015,212300,1592,82,123134,11
2130,2015,193700,1452,82,112346,11
2131,2015,206900,1551,82,120002,11
2132,2015,186500,1398,82,108170,11
2137,2015,186200,1396,82,107996,11
2138,2015,207800,1558,82,120524,11
2139,2015,186500,1398,82,108170,11
2142,2015,191900,1439,82,111302,11
2145,2015,214700,1610,82,124526,11
2146,2015,209000,1567,82,121220,11
2147,2015,189800,1423,82,110084,11
2148,2015,206600,1549,82,119828,11
2155,2015,204800,1536,82,118784,11
2158,2015,198200,1486,82,114956,11
2159,2015,212300,1592,82,123134,11
2160,2015,201500,1511,82,116870,11
2161,2015,204800,1536,82,118784,11
2165,2015,202100,1515,82,117218,11
2166,2015,187400,1405,82,108692,11
2167,2015,205400,1540,82,119132,11
2171,2015,187400,1405,82,108692,11
2175,2015,209300,1569,82,121394,11
2177,2015,213500,1601,82,123830,11
2179,2015,200000,1500,82,116000,11
2180,2015,193100,1448,82,111998,11
2181,2015,206900,1551,82,120002,11
2182,2015,198500,1488,82,115130,11
2183,2015,200000,1500,82,116000,11
2184,2015,185300,1389,82,107474,11
2185,2015,209000,1567,82,121220,11
2188,2015,194300,1457,82,112694,11
2189,2015,189200,1419,82,109736,11
2191,2015,202100,1515,82,117218,11
2192,2015,212600,1594,82,123308,11
2193,2015,185900,1394,82,107822,11
2194,2015,185600,1392,82,107648,11
2196,2015,201500,1511,82,116870,11
2197,2015,201200,1509,82,116696,11
2198,2015,197600,1482,82,114608,11
2199,2015,192800,1446,82,111824,11
2200,2015,200000,1500,82,116000,11
2201,2015,211700,1587,82,122786,11
2202,2015,197000,1477,82,114260,11
2204,2015,190100,1425,82,110258,11
2205,2015,207800,1558,82,120524,11
2206,2015,207200,1554,82,120176,11
2207,2015,212000,1590,82,122960,11
2208,2015,214100,1605,82,124178,11
2210,2015,189800,1423,82,110084,11
2211,2015,214400,1608,82,124352,11
2213,2015,209000,1567,82,121220,11
2214,2015,210800,1581,82,122264,11
2215,2015,203900,1529,82,118262,11
2216,2015,201800,1513,82,117044,11
